Location, month, day, year, average temp, max temp, min temp
Grand Rapids, 06, 04, 2002, 57.3, 66.9, 46.9
Grand Rapids, 06, 05, 2002, 60.9, 66.9, 52.0
Grand Rapids, 06, 06, 2002, 60.0, 70.0, 54.0
Grand Rapids, 06, 07, 2002, 61.7, 75.0, 48.9
Grand Rapids, 06, 08, 2002, 66.9, 79.0, 48.9
Grand Rapids, 06, 09, 2002, 71.5, 84.9, 55.0
Grand Rapids, 06, 10, 2002, 76.2, 88.0, 59.0
Grand Rapids, 06, 11, 2002, 75.1, 88.0, 66.9
Grand Rapids, 06, 12, 2002, 69.8, 77.0, 64.4
Grand Rapids, 06, 13, 2002, 62.3, 78.1, 59.0
Grand Rapids, 06, 14, 2002, 60.4, 64.9, 57.2
Grand Rapids, 06, 15, 2002, 60.0, 71.1, 53.1
Grand Rapids, 06, 16, 2002, 60.9, 72.0, 53.1
Grand Rapids, 06, 17, 2002, 63.0, 75.0, 53.1
Grand Rapids, 06, 18, 2002, 64.4, 80.1, 46.9
Grand Rapids, 06, 19, 2002, 72.3, 84.9, 60.1
Grand Rapids, 06, 20, 2002, 78.5, 90.0, 59.0
Grand Rapids, 06, 21, 2002, 75.6, 91.0, 66.0
Grand Rapids, 06, 22, 2002, 77.2, 88.0, 66.0
Grand Rapids, 06, 23, 2002, 79.0, 89.1, 68.0
Grand Rapids, 06, 24, 2002, 79.0, 90.0, 68.0
Grand Rapids, 06, 25, 2002, 78.0, 91.0, 66.0
Grand Rapids, 06, 26, 2002, 76.6, 91.0, 66.0
Grand Rapids, 06, 27, 2002, 74.7, 81.0, 66.9
Grand Rapids, 06, 28, 2002, 70.9, 84.9, 57.9
Grand Rapids, 06, 29, 2002, 74.9, 88.0, 57.9
Grand Rapids, 06, 30, 2002, 77.4, 91.0, 64.9
Grand Rapids, 07, 01, 2002, 83.2, 91.9, 64.9
Grand Rapids, 07, 02, 2002, 81.8, 91.9, 73.0
Grand Rapids, 07, 03, 2002, 81.4, 91.9, 66.9
Grand Rapids, 07, 04, 2002, 82.9, 91.9, 66.9
Grand Rapids, 07, 05, 2002, 69.6, 91.9, 57.9
Grand Rapids, 07, 06, 2002, 68.2, 82.9, 55.0
Grand Rapids, 07, 07, 2002, 74.0, 89.1, 55.0
Grand Rapids, 07, 08, 2002, 77.7, 91.0, 57.9
Grand Rapids, 07, 09, 2002, 75.7, 91.0, 64.0
Grand Rapids, 07, 10, 2002, 70.7, 84.0, 63.0
Grand Rapids, 07, 11, 2002, 65.6, 77.0, 54.0
Grand Rapids, 07, 12, 2002, 67.5, 80.1, 52.0
Grand Rapids, 07, 13, 2002, 71.1, 84.0, 52.0
Grand Rapids, 07, 14, 2002, 73.2, 86.0, 55.0
Grand Rapids, 07, 15, 2002, 75.5, 88.0, 55.0
Grand Rapids, 07, 16, 2002, 78.9, 91.0, 60.1
Grand Rapids, 07, 17, 2002, 77.9, 91.0, 64.0
Grand Rapids, 07, 18, 2002, 76.8, 88.0, 68.0
Grand Rapids, 07, 19, 2002, 75.7, 87.1, 68.0
Grand Rapids, 07, 20, 2002, 74.9, 89.1, 62.1
Grand Rapids, 07, 21, 2002, 80.5, 93.9, 62.1
Grand Rapids, 07, 22, 2002, 83.5, 93.9, 72.0
Grand Rapids, 07, 23, 2002, 72.4, 90.0, 63.0
Grand Rapids, 07, 24, 2002, 65.8, 79.0, 52.0
Grand Rapids, 07, 25, 2002, 69.1, 80.1, 52.0
Grand Rapids, 07, 26, 2002, 74.7, 87.1, 59.0
Grand Rapids, 07, 27, 2002, 74.5, 87.1, 64.9
Grand Rapids, 07, 28, 2002, 78.9, 86.0, 64.9
Grand Rapids, 07, 29, 2002, 76.4, 82.9, 71.1
Grand Rapids, 07, 30, 2002, 76.6, 88.0, 68.0
Grand Rapids, 07, 31, 2002, 81.1, 91.9, 68.0
Grand Rapids, 08, 01, 2002, 81.0, 91.9, 69.1
Grand Rapids, 08, 02, 2002, 75.3, 91.9, 66.0
Grand Rapids, 08, 03, 2002, 73.0, 86.0, 59.0
Grand Rapids, 08, 04, 2002, 76.5, 86.0, 59.0
Grand Rapids, 08, 05, 2002, 75.5, 86.0, 70.0
Grand Rapids, 08, 06, 2002, 64.9, 82.9, 55.0
Grand Rapids, 08, 07, 2002, 63.5, 75.9, 51.1
Grand Rapids, 08, 08, 2002, 66.0, 77.0, 51.1
Grand Rapids, 08, 09, 2002, 68.7, 81.0, 54.0
Grand Rapids, 08, 10, 2002, 71.3, 84.9, 55.9
Grand Rapids, 08, 11, 2002, 76.8, 88.0, 57.0
Grand Rapids, 08, 12, 2002, 76.0, 88.0, 66.9
Grand Rapids, 08, 13, 2002, 74.8, 88.0, 66.9
Grand Rapids, 08, 14, 2002, 71.3, 88.0, 66.9
Grand Rapids, 08, 15, 2002, 70.3, 82.0, 62.1
Grand Rapids, 08, 16, 2002, 76.5, 82.0, 62.1
Grand Rapids, 08, 17, 2002, 71.9, 82.9, 63.0
Grand Rapids, 08, 18, 2002, 69.7, 82.9, 57.0
Grand Rapids, 08, 19, 2002, 62.3, 73.9, 55.9
Grand Rapids, 08, 20, 2002, 65.0, 73.9, 54.0
Grand Rapids, 08, 21, 2002, 67.4, 82.0, 53.1
Grand Rapids, 08, 22, 2002, 73.4, 82.0, 55.9
Grand Rapids, 08, 23, 2002, 68.3, 72.0, 64.4
Grand Rapids, 08, 24, 2002, 69.6, 78.1, 64.9
Grand Rapids, 08, 25, 2002, 69.9, 80.1, 60.1
Grand Rapids, 08, 26, 2002, 71.1, 81.0, 60.1
Grand Rapids, 08, 27, 2002, 69.9, 81.0, 60.1
Grand Rapids, 08, 28, 2002, 64.5, 78.1, 54.0
Grand Rapids, 08, 29, 2002, 66.0, 79.0, 54.0
Grand Rapids, 08, 30, 2002, 70.7, 80.1, 61.5
Grand Rapids, 08, 31, 2002, 69.4, 82.0, 57.0
Grand Rapids, 09, 01, 2002, 70.0, 84.0, 55.9
Grand Rapids, 09, 02, 2002, 70.0, 84.0, 55.9
Grand Rapids, 09, 03, 2002, 74.3, 79.0, 64.0
Grand Rapids, 09, 04, 2002, 68.4, 81.0, 57.9
Grand Rapids, 09, 05, 2002, 64.6, 81.0, 52.0
Grand Rapids, 09, 06, 2002, 68.2, 84.0, 52.0
Grand Rapids, 09, 07, 2002, 72.4, 88.0, 55.9
Grand Rapids, 09, 08, 2002, 74.5, 90.0, 57.9
Grand Rapids, 09, 09, 2002, 74.2, 90.0, 59.0
Grand Rapids, 09, 10, 2002, 75.8, 90.0, 61.0
Grand Rapids, 09, 11, 2002, 63.7, 88.0, 53.1
Grand Rapids, 09, 12, 2002, 62.8, 77.0, 46.0
Grand Rapids, 09, 13, 2002, 65.1, 78.1, 46.0
Grand Rapids, 09, 14, 2002, 67.2, 82.9, 51.1
Grand Rapids, 09, 15, 2002, 64.9, 82.9, 52.0
Grand Rapids, 09, 16, 2002, 60.4, 73.9, 46.9
Grand Rapids, 09, 17, 2002, 63.1, 81.0, 46.9
Grand Rapids, 09, 18, 2002, 65.7, 81.0, 48.0
Grand Rapids, 09, 19, 2002, 72.5, 82.9, 57.9
Grand Rapids, 09, 20, 2002, 71.5, 75.0, 64.4
Grand Rapids, 09, 21, 2002, 67.3, 77.0, 60.8
Grand Rapids, 09, 22, 2002, 56.1, 77.0, 51.1
Grand Rapids, 09, 23, 2002, 52.7, 64.9, 39.0
Grand Rapids, 09, 24, 2002, 54.6, 64.9, 39.0
Grand Rapids, 09, 25, 2002, 53.6, 71.1, 39.9
Grand Rapids, 09, 26, 2002, 58.9, 75.0, 39.9
Grand Rapids, 09, 27, 2002, 62.1, 75.0, 46.9
Grand Rapids, 09, 28, 2002, 57.9, 73.0, 45.0
Grand Rapids, 09, 29, 2002, 64.3, 77.0, 45.0
Grand Rapids, 09, 30, 2002, 71.1, 82.0, 55.9
Grand Rapids, 10, 01, 2002, 73.4, 82.9, 63.0
Grand Rapids, 10, 02, 2002, 69.1, 77.0, 64.4
Grand Rapids, 10, 03, 2002, 55.0, 72.0, 51.1
Grand Rapids, 10, 04, 2002, 63.5, 73.9, 51.1
Grand Rapids, 10, 05, 2002, 55.8, 73.9, 50.0
Grand Rapids, 10, 06, 2002, 53.3, 64.9, 44.1
Grand Rapids, 10, 07, 2002, 49.6, 64.9, 42.1
Grand Rapids, 10, 08, 2002, 49.5, 62.1, 42.1
Grand Rapids, 10, 09, 2002, 54.5, 66.9, 43.0
Grand Rapids, 10, 10, 2002, 51.6, 71.1, 37.0
Grand Rapids, 10, 11, 2002, 57.6, 71.1, 37.0
Grand Rapids, 10, 12, 2002, 56.4, 71.1, 45.0
Grand Rapids, 10, 13, 2002, 47.6, 68.0, 39.9
Grand Rapids, 10, 14, 2002, 40.8, 55.0, 30.0
Grand Rapids, 10, 15, 2002, 45.5, 61.0, 30.0
Grand Rapids, 10, 16, 2002, 43.1, 61.0, 34.0
Grand Rapids, 10, 17, 2002, 34.3, 48.9, 25.0
Grand Rapids, 10, 18, 2002, 40.0, 50.0, 25.0
Grand Rapids, 10, 19, 2002, 46.9, 52.0, 35.1
Grand Rapids, 10, 20, 2002, 42.2, 45.0, 37.4
Grand Rapids, 10, 21, 2002, 37.7, 48.9, 28.0
Grand Rapids, 10, 22, 2002, 43.0, 48.9, 28.0
Grand Rapids, 10, 23, 2002, 39.9, 46.9, 35.1
Grand Rapids, 10, 24, 2002, 37.5, 46.0, 33.1
Grand Rapids, 10, 25, 2002, 35.5, 46.0, 32.0
Grand Rapids, 10, 26, 2002, 41.9, 46.9, 34.0
Grand Rapids, 10, 27, 2002, 42.4, 46.9, 37.0
Grand Rapids, 10, 28, 2002, 40.3, 48.9, 37.0
Grand Rapids, 10, 29, 2002, 34.9, 48.9, 30.9
Grand Rapids, 10, 30, 2002, 37.7, 48.9, 30.0
Grand Rapids, 10, 31, 2002, 35.7, 48.9, 28.0
Grand Rapids, 11, 01, 2002, 33.8, 46.0, 28.0
Grand Rapids, 11, 02, 2002, 35.5, 43.0, 28.0
Grand Rapids, 11, 03, 2002, 35.0, 48.0, 24.1
Grand Rapids, 11, 04, 2002, 41.0, 48.0, 24.1
Grand Rapids, 11, 05, 2002, 33.0, 46.0, 26.1
Grand Rapids, 11, 06, 2002, 36.4, 41.0, 27.0
Grand Rapids, 11, 07, 2002, 38.5, 51.1, 26.1
Grand Rapids, 11, 08, 2002, 51.9, 61.0, 46.9
Grand Rapids, 11, 09, 2002, 52.8, 62.6, 45.0
Grand Rapids, 11, 10, 2002, 58.3, 63.0, 44.1
Grand Rapids, 11, 11, 2002, 43.0, 63.0, 37.0
Grand Rapids, 11, 12, 2002, 38.0, 39.9, 35.6
Grand Rapids, 11, 13, 2002, 38.5, 48.9, 32.0
Grand Rapids, 11, 14, 2002, 48.5, 55.0, 32.0
Grand Rapids, 11, 15, 2002, 33.0, 55.0, 28.0
Grand Rapids, 11, 16, 2002, 26.4, 36.0, 19.0
Grand Rapids, 11, 17, 2002, 27.8, 37.0, 19.0
Grand Rapids, 11, 18, 2002, 31.9, 39.9, 21.0
Grand Rapids, 11, 19, 2002, 42.0, 53.1, 25.2
Grand Rapids, 11, 20, 2002, 43.2, 53.1, 33.1
Grand Rapids, 11, 21, 2002, 38.7, 50.0, 32.0
Grand Rapids, 11, 22, 2002, 32.5, 42.1, 30.9
Grand Rapids, 11, 23, 2002, 34.5, 39.9, 30.9
Grand Rapids, 11, 24, 2002, 37.3, 42.1, 30.0
Grand Rapids, 11, 25, 2002, 29.6, 32.0, 26.6
Grand Rapids, 11, 26, 2002, 24.0, 32.0, 16.0
Grand Rapids, 11, 27, 2002, 23.0, 28.9, 16.0
Grand Rapids, 11, 28, 2002, 27.9, 28.9, 18.0
Grand Rapids, 11, 29, 2002, 36.0, 45.0, 27.0
Grand Rapids, 11, 30, 2002, 33.3, 45.0, 24.1
Grand Rapids, 12, 01, 2002, 22.3, 41.0, 18.0
Grand Rapids, 12, 02, 2002, 23.7, 28.9, 12.9
Grand Rapids, 12, 03, 2002, 11.3, 28.0, -0.9
Grand Rapids, 12, 04, 2002, 16.6, 24.1, -0.9
Grand Rapids, 12, 05, 2002, 21.4, 25.0, 10.0
Grand Rapids, 12, 06, 2002, 23.9, 25.0, 18.0
Grand Rapids, 12, 07, 2002, 29.5, 36.0, 19.9
Grand Rapids, 12, 08, 2002, 27.5, 34.0, 17.6
Grand Rapids, 12, 09, 2002, 15.7, 32.0, 5.0
Grand Rapids, 12, 10, 2002, 29.0, 41.0, 21.9
Grand Rapids, 12, 11, 2002, 29.6, 43.0, 19.9
Grand Rapids, 12, 12, 2002, 31.0, 43.0, 19.9
Grand Rapids, 12, 13, 2002, 33.6, 42.1, 23.0
Grand Rapids, 12, 14, 2002, 34.9, 37.4, 33.1
Grand Rapids, 12, 15, 2002, 34.6, 39.9, 30.2
Grand Rapids, 12, 16, 2002, 24.7, 39.9, 16.0
Grand Rapids, 12, 17, 2002, 24.9, 34.0, 16.0
Grand Rapids, 12, 18, 2002, 36.9, 48.9, 19.0
Grand Rapids, 12, 19, 2002, 47.0, 51.1, 32.0
Grand Rapids, 12, 20, 2002, 34.4, 51.1, 30.0
Grand Rapids, 12, 21, 2002, 29.6, 37.0, 27.0
Grand Rapids, 12, 22, 2002, 30.8, 32.0, 27.0
Grand Rapids, 12, 23, 2002, 29.2, 32.0, 28.0
Grand Rapids, 12, 24, 2002, 26.0, 30.0, 23.0
Grand Rapids, 12, 25, 2002, 26.8, 33.1, 23.0
Grand Rapids, 12, 26, 2002, 29.3, 33.1, 24.1
Grand Rapids, 12, 27, 2002, 23.1, 30.9, 19.9
Grand Rapids, 12, 28, 2002, 29.4, 33.8, 23.0
Grand Rapids, 12, 29, 2002, 32.0, 36.0, 26.1
Grand Rapids, 12, 30, 2002, 36.9, 51.8, 30.0
Grand Rapids, 12, 31, 2002, 37.5, 53.6, 28.9
Grand Rapids, 01, 01, 2003, 25.1, 28.9, 21.2
Grand Rapids, 01, 02, 2003, 24.4, 28.0, 21.9
Grand Rapids, 01, 03, 2003, 24.7, 28.9, 21.0
Grand Rapids, 01, 04, 2003, 28.6, 35.6, 26.1
Grand Rapids, 01, 05, 2003, 29.4, 35.1, 26.1
Grand Rapids, 01, 06, 2003, 28.0, 32.0, 24.1
Grand Rapids, 01, 07, 2003, 27.6, 35.1, 17.1
Grand Rapids, 01, 08, 2003, 38.5, 46.9, 19.0
Grand Rapids, 01, 09, 2003, 39.1, 46.9, 30.0
Grand Rapids, 01, 10, 2003, 22.1, 44.1, 17.1
Grand Rapids, 01, 11, 2003, 18.0, 24.1, 17.1
Grand Rapids, 01, 12, 2003, 20.6, 24.1, 17.1
Grand Rapids, 01, 13, 2003, 21.2, 30.0, 17.1
Grand Rapids, 01, 14, 2003, 17.1, 33.1, 15.1
Grand Rapids, 01, 15, 2003, 16.2, 19.9, 14.0
Grand Rapids, 01, 16, 2003, 14.1, 26.1, 6.1
Grand Rapids, 01, 17, 2003, 14.4, 26.1, 6.1
Grand Rapids, 01, 18, 2003, 13.5, 18.0, 8.1
Grand Rapids, 01, 19, 2003, 16.0, 19.4, 15.1
Grand Rapids, 01, 20, 2003, 15.6, 24.8, 10.4
Grand Rapids, 01, 21, 2003, 10.3, 17.1, 0.0
Grand Rapids, 01, 22, 2003, 10.7, 15.1, 0.0
Grand Rapids, 01, 23, 2003, 7.4, 17.6, 0.0
Grand Rapids, 01, 24, 2003, 16.5, 18.0, -0.9
Grand Rapids, 01, 25, 2003, 15.3, 21.9, 12.0
Grand Rapids, 01, 26, 2003, 14.5, 24.8, 5.0
Grand Rapids, 01, 27, 2003, 2.6, 21.0, -11.9
Grand Rapids, 01, 28, 2003, 19.4, 28.4, 12.0
Grand Rapids, 01, 29, 2003, 23.7, 28.0, 15.1
Grand Rapids, 01, 30, 2003, 17.2, 28.0, 3.0
Grand Rapids, 01, 31, 2003, 28.5, 36.0, 21.9
Grand Rapids, 02, 01, 2003, 32.4, 36.0, 21.9
Grand Rapids, 02, 02, 2003, 32.0, 35.6, 30.2
Grand Rapids, 02, 03, 2003, 32.2, 35.1, 30.0
Grand Rapids, 02, 04, 2003, 28.4, 39.2, 17.6
Grand Rapids, 02, 05, 2003, 16.2, 19.9, 14.0
Grand Rapids, 02, 06, 2003, 21.8, 28.4, 14.0
Grand Rapids, 02, 07, 2003, 14.9, 28.0, 8.1
Grand Rapids, 02, 08, 2003, 15.9, 25.0, 8.1
Grand Rapids, 02, 09, 2003, 18.4, 25.0, 9.0
Grand Rapids, 02, 10, 2003, 18.9, 25.0, 9.0
Grand Rapids, 02, 11, 2003, 9.5, 25.0, 1.0
Grand Rapids, 02, 12, 2003, 12.9, 21.2, 6.8
Grand Rapids, 02, 13, 2003, 14.9, 30.9, 7.0
Grand Rapids, 02, 14, 2003, 12.2, 30.9, -0.9
Grand Rapids, 02, 15, 2003, 16.6, 26.1, -0.9
Grand Rapids, 02, 16, 2003, 9.5, 18.0, 1.9
Grand Rapids, 02, 17, 2003, 15.2, 28.0, 1.9
Grand Rapids, 02, 18, 2003, 25.7, 30.2, 21.0
Grand Rapids, 02, 19, 2003, 29.8, 34.0, 19.9
Grand Rapids, 02, 20, 2003, 30.4, 44.1, 21.9
Grand Rapids, 02, 21, 2003, 35.5, 44.1, 24.1
Grand Rapids, 02, 22, 2003, 29.5, 44.1, 25.0
Grand Rapids, 02, 23, 2003, 20.3, 30.9, 12.9
Grand Rapids, 02, 24, 2003, 16.1, 21.0, 10.4
Grand Rapids, 02, 25, 2003, 10.2, 21.0, 1.0
Grand Rapids, 02, 26, 2003, 13.1, 26.1, 1.0
Grand Rapids, 02, 27, 2003, 17.3, 30.9, 3.0
Grand Rapids, 02, 28, 2003, 22.8, 36.0, 5.0
Grand Rapids, 03, 01, 2003, 27.5, 36.0, 9.0
Grand Rapids, 03, 02, 2003, 24.8, 33.1, 6.8
Grand Rapids, 03, 03, 2003, 4.6, 30.9, -4.0
Grand Rapids, 03, 04, 2003, 26.1, 34.0, 15.1
Grand Rapids, 03, 05, 2003, 20.7, 34.0, 14.0
Grand Rapids, 03, 06, 2003, 16.2, 21.0, 10.4
Grand Rapids, 03, 07, 2003, 20.9, 32.0, 10.0
Grand Rapids, 03, 08, 2003, 32.7, 39.9, 12.0
Grand Rapids, 03, 09, 2003, 11.5, 19.9, 8.1
Grand Rapids, 03, 10, 2003, 11.9, 16.0, 6.8
Grand Rapids, 03, 11, 2003, 20.7, 36.0, 7.0
Grand Rapids, 03, 12, 2003, 35.1, 39.9, 28.4
Grand Rapids, 03, 13, 2003, 26.7, 33.1, 19.4
Grand Rapids, 03, 14, 2003, 27.1, 43.0, 15.1
Grand Rapids, 03, 15, 2003, 40.4, 55.9, 15.1
Grand Rapids, 03, 16, 2003, 47.8, 62.1, 26.1
Grand Rapids, 03, 17, 2003, 50.7, 68.0, 35.1
Grand Rapids, 03, 18, 2003, 42.7, 68.0, 37.0
Grand Rapids, 03, 19, 2003, 38.3, 50.0, 33.1
Grand Rapids, 03, 20, 2003, 46.5, 64.4, 37.4
Grand Rapids, 03, 21, 2003, 43.3, 48.9, 37.0
Grand Rapids, 03, 22, 2003, 37.4, 48.0, 33.1
Grand Rapids, 03, 23, 2003, 40.8, 57.0, 33.1
Grand Rapids, 03, 24, 2003, 49.0, 71.1, 35.1
Grand Rapids, 03, 25, 2003, 49.5, 71.1, 35.1
Grand Rapids, 03, 26, 2003, 41.6, 55.0, 28.0
Grand Rapids, 03, 27, 2003, 43.5, 59.0, 28.0
Grand Rapids, 03, 28, 2003, 52.4, 68.0, 32.0
Grand Rapids, 03, 29, 2003, 34.7, 46.0, 30.0
Grand Rapids, 03, 30, 2003, 29.4, 39.9, 21.0
Grand Rapids, 03, 31, 2003, 34.1, 44.1, 21.0
Grand Rapids, 04, 01, 2003, 48.6, 63.0, 27.0
Grand Rapids, 04, 02, 2003, 47.2, 57.2, 37.4
Grand Rapids, 04, 03, 2003, 34.4, 37.9, 32.0
Grand Rapids, 04, 04, 2003, 31.9, 35.1, 30.0
Grand Rapids, 04, 05, 2003, 28.3, 33.1, 26.1
Grand Rapids, 04, 06, 2003, 25.5, 33.1, 18.0
Grand Rapids, 04, 07, 2003, 26.9, 33.1, 18.0
Grand Rapids, 04, 08, 2003, 28.5, 33.1, 24.1
Grand Rapids, 04, 09, 2003, 31.4, 46.9, 19.9
Grand Rapids, 04, 10, 2003, 40.4, 60.1, 19.9
Grand Rapids, 04, 11, 2003, 48.6, 66.9, 25.0
Grand Rapids, 04, 12, 2003, 48.2, 66.9, 30.0
Grand Rapids, 04, 13, 2003, 45.5, 62.1, 32.0
Grand Rapids, 04, 14, 2003, 57.2, 79.0, 32.0
Grand Rapids, 04, 15, 2003, 71.6, 84.0, 62.1
Grand Rapids, 04, 16, 2003, 55.1, 84.0, 35.1
Grand Rapids, 04, 17, 2003, 36.3, 43.0, 33.1
Grand Rapids, 04, 18, 2003, 40.8, 50.0, 33.1
Grand Rapids, 04, 19, 2003, 54.8, 77.0, 37.0
Grand Rapids, 04, 20, 2003, 62.9, 77.0, 43.0
Grand Rapids, 04, 21, 2003, 49.0, 66.9, 42.1
Grand Rapids, 04, 22, 2003, 40.5, 52.0, 34.0
Grand Rapids, 04, 23, 2003, 41.0, 57.0, 28.0
Grand Rapids, 04, 24, 2003, 47.4, 64.9, 28.0
Grand Rapids, 04, 25, 2003, 53.5, 64.9, 30.0
Grand Rapids, 04, 26, 2003, 46.9, 64.9, 32.0
Grand Rapids, 04, 27, 2003, 51.5, 70.0, 32.0
Grand Rapids, 04, 28, 2003, 63.2, 73.0, 57.0
Grand Rapids, 04, 29, 2003, 54.1, 73.0, 39.9
Grand Rapids, 04, 30, 2003, 53.4, 64.9, 39.9
Grand Rapids, 05, 01, 2003, 53.8, 60.1, 48.0
Grand Rapids, 05, 02, 2003, 50.2, 61.0, 45.0
Grand Rapids, 05, 03, 2003, 46.6, 61.0, 32.0
Grand Rapids, 05, 04, 2003, 51.4, 64.0, 32.0
Grand Rapids, 05, 05, 2003, 56.9, 71.1, 37.0
Grand Rapids, 05, 06, 2003, 55.6, 61.0, 48.2
Grand Rapids, 05, 07, 2003, 49.7, 61.0, 44.1
Grand Rapids, 05, 08, 2003, 52.6, 60.1, 44.1
Grand Rapids, 05, 09, 2003, 57.8, 73.9, 46.0
Grand Rapids, 05, 10, 2003, 66.1, 75.0, 46.0
Grand Rapids, 05, 11, 2003, 57.5, 72.0, 46.4
Grand Rapids, 05, 12, 2003, 45.5, 50.0, 42.1
Grand Rapids, 05, 13, 2003, 50.6, 66.0, 36.0
Grand Rapids, 05, 14, 2003, 53.9, 69.1, 35.1
Grand Rapids, 05, 15, 2003, 52.8, 69.1, 35.1
Grand Rapids, 05, 16, 2003, 54.5, 64.0, 48.9
Grand Rapids, 05, 17, 2003, 59.7, 71.1, 48.9
Grand Rapids, 05, 18, 2003, 60.6, 72.0, 48.2
Grand Rapids, 05, 19, 2003, 63.3, 73.0, 48.9
Grand Rapids, 05, 20, 2003, 61.4, 72.0, 53.1
Grand Rapids, 05, 21, 2003, 49.8, 66.0, 37.9
Grand Rapids, 05, 22, 2003, 50.2, 66.0, 36.0
Grand Rapids, 05, 23, 2003, 52.3, 66.0, 36.0
Grand Rapids, 05, 24, 2003, 51.2, 61.0, 45.0
Grand Rapids, 05, 25, 2003, 53.2, 62.1, 44.1
Grand Rapids, 05, 26, 2003, 57.8, 69.1, 44.1
Grand Rapids, 05, 27, 2003, 60.2, 75.0, 45.0
Grand Rapids, 05, 28, 2003, 60.0, 75.0, 44.1
Grand Rapids, 05, 29, 2003, 59.1, 73.9, 44.1
Grand Rapids, 05, 30, 2003, 57.0, 72.0, 45.0
Grand Rapids, 05, 31, 2003, 57.0, 64.0, 45.0
Grand Rapids, 06, 01, 2003, 51.6, 66.9, 37.9
Grand Rapids, 06, 02, 2003, 55.2, 71.1, 37.9
Grand Rapids, 06, 03, 2003, 60.0, 66.0, 53.6
Grand Rapids, 06, 04, 2003, 54.7, 66.0, 50.0
Grand Rapids, 06, 05, 2003, 56.2, 70.0, 48.2
Grand Rapids, 06, 06, 2003, 60.3, 73.9, 46.0
Grand Rapids, 06, 07, 2003, 63.0, 73.9, 46.0
Grand Rapids, 06, 08, 2003, 60.1, 73.9, 52.0
Grand Rapids, 06, 09, 2003, 58.6, 69.1, 51.8
Grand Rapids, 06, 10, 2003, 61.7, 73.9, 50.0
Grand Rapids, 06, 11, 2003, 63.7, 73.9, 50.0
Grand Rapids, 06, 12, 2003, 59.9, 69.1, 55.0
Grand Rapids, 06, 13, 2003, 61.8, 73.0, 55.0
Grand Rapids, 06, 14, 2003, 68.1, 81.0, 55.0
Grand Rapids, 06, 15, 2003, 70.1, 81.0, 55.0
Grand Rapids, 06, 16, 2003, 65.1, 80.1, 50.0
Grand Rapids, 06, 17, 2003, 68.6, 80.1, 50.0
Grand Rapids, 06, 18, 2003, 70.3, 84.9, 55.0
Grand Rapids, 06, 19, 2003, 67.3, 84.9, 55.0
Grand Rapids, 06, 20, 2003, 62.9, 77.0, 46.9
Grand Rapids, 06, 21, 2003, 66.9, 81.0, 46.9
Grand Rapids, 06, 22, 2003, 68.8, 84.0, 50.0
Grand Rapids, 06, 23, 2003, 72.0, 87.1, 50.0
Grand Rapids, 06, 24, 2003, 76.4, 91.0, 54.0
Grand Rapids, 06, 25, 2003, 79.8, 91.9, 62.1
Grand Rapids, 06, 26, 2003, 74.1, 91.9, 62.1
Grand Rapids, 06, 27, 2003, 66.8, 80.1, 55.0
Grand Rapids, 06, 28, 2003, 67.4, 79.0, 55.0
Grand Rapids, 06, 29, 2003, 67.7, 79.0, 57.9
Grand Rapids, 06, 30, 2003, 69.5, 82.0, 55.0
Grand Rapids, 07, 01, 2003, 70.7, 84.0, 55.0
Grand Rapids, 07, 02, 2003, 73.8, 87.1, 55.0
Grand Rapids, 07, 03, 2003, 75.0, 89.1, 59.0
Grand Rapids, 07, 04, 2003, 79.6, 90.0, 60.1
Grand Rapids, 07, 05, 2003, 74.8, 90.0, 66.9
Grand Rapids, 07, 06, 2003, 72.6, 84.9, 61.0
Grand Rapids, 07, 07, 2003, 72.7, 86.0, 61.0
Grand Rapids, 07, 08, 2003, 73.6, 86.0, 66.0
Grand Rapids, 07, 09, 2003, 68.8, 79.0, 60.1
Grand Rapids, 07, 10, 2003, 69.9, 78.1, 60.1
Grand Rapids, 07, 11, 2003, 63.1, 78.1, 57.9
Grand Rapids, 07, 12, 2003, 65.4, 77.0, 55.0
Grand Rapids, 07, 13, 2003, 67.4, 81.0, 53.1
Grand Rapids, 07, 14, 2003, 70.3, 84.0, 53.1
Grand Rapids, 07, 15, 2003, 72.3, 84.0, 55.9
Grand Rapids, 07, 16, 2003, 69.4, 81.0, 57.0
Grand Rapids, 07, 17, 2003, 70.9, 82.9, 57.0
Grand Rapids, 07, 18, 2003, 69.8, 82.9, 59.0
Grand Rapids, 07, 19, 2003, 66.9, 80.1, 50.0
Grand Rapids, 07, 20, 2003, 68.8, 80.1, 50.0
Grand Rapids, 07, 21, 2003, 69.2, 78.1, 61.0
Grand Rapids, 07, 22, 2003, 66.3, 77.0, 60.1
Grand Rapids, 07, 23, 2003, 66.2, 78.1, 55.9
Grand Rapids, 07, 24, 2003, 68.5, 80.1, 55.0
Grand Rapids, 07, 25, 2003, 68.1, 82.0, 52.0
Grand Rapids, 07, 26, 2003, 72.2, 82.0, 52.0
Grand Rapids, 07, 27, 2003, 78.4, 84.9, 66.0
Grand Rapids, 07, 28, 2003, 67.6, 84.9, 57.9
Grand Rapids, 07, 29, 2003, 69.2, 80.1, 55.9
Grand Rapids, 07, 30, 2003, 70.2, 82.0, 55.9
Grand Rapids, 07, 31, 2003, 72.4, 84.0, 60.1
